id,album,artist,title,2024-09-29
35190,"Alchemy of Sounds ~Atelier Arranged Tracks~","Hayato Asano","Behind the Clouds",991
35191,"Alchemy of Sounds ~Atelier Arranged Tracks~","Hayato Asano","Baby Bird ~Alchemy of Sounds Ver.~",
35192,"Alchemy of Sounds ~Atelier Arranged Tracks~","Hayato Asano","Town of Water ~Alchemy of Sounds Ver.~",
35194,"OCTOPATH TRAVELER 16bit Arrangements","Noriyuki Kamikura","How Amusing!",
35195,"OCTOPATH TRAVELER 16bit Arrangements","Noriyuki Kamikura","Tressa, the Merchant",
35196,"OCTOPATH TRAVELER 16bit Arrangements","Noriyuki Kamikura","Flamesgrace, Guiding Light",
35197,"OCTOPATH TRAVELER 16bit Arrangements","Noriyuki Kamikura","The Trees Have Eyes",
35198,"OCTOPATH TRAVELER 16bit Arrangements","Noriyuki Kamikura","The Flatlands",
35199,"OCTOPATH TRAVELER 16bit Arrangements","Noriyuki Kamikura","Battle I",
35200,"OCTOPATH TRAVELER 16bit Arrangements","Noriyuki Kamikura","Decisive Battle II",
35201,"OCTOPATH TRAVELER Arrangements Break & Boost -Extend-","Yuya Mori","Atlasdam, Seat of Learning",
35202,"OCTOPATH TRAVELER Arrangements Break & Boost -Extend-","Yuya Mori","OCTOPATH Character Theme Medley Beyond Ver.",
35203,"OCTOPATH TRAVELER Arrangements Break & Boost -Extend-","Yuya Mori","The Gate of Finis",
35204,"OCTOPATH TRAVELER Arrangements Break & Boost -Extend-","Yuya Mori","Dark Caverns ~ Beneath the Surface",
35205,"OCTOPATH TRAVELER Arrangements Break & Boost -Extend-","Yuya Mori","River of Life",
35206,"OCTOPATH TRAVELER Arrangements Break & Boost -Extend-","Yasunori Nishiki","Beyond OCTOPATH TRAVELER -Main Theme-",
35207,"OCTOPATH TRAVELER Arrangements Break & Boost -Extend-","Yasunori Nishiki","Champions of the Continent: Battle Advanced",
35208,"Konzert im Versteck: Kakurega no Ensoukai ~Atelier Ryza Special Arrange CD~","Asami Mitake","Gathering? Vacation? (Another Ver.)",
35209,"Konzert im Versteck: Kakurega no Ensoukai ~Atelier Ryza Special Arrange CD~","Daisuke Achiwa","Mirage",991
3521,"Ratchet & Clank: Up Your Arsenal","David Bergeaud, Niels Bye Nielsen","Obani Gemini Pollux",
35210,"Konzert im Versteck: Kakurega no Ensoukai ~Atelier Ryza Special Arrange CD~","Shin-ichiro Nakamura","Pixie Forest (Cinematic Orchestra Ver. by Ryo Furukawa)",991
35211,"Konzert im Versteck: Kakurega no Ensoukai ~Atelier Ryza Special Arrange CD~","Asami Mitake","One Summer's Adventure (Folklore Ver. by Hideki Higuchi)",
35212,"Konzert im Versteck: Kakurega no Ensoukai ~Atelier Ryza Special Arrange CD~","Asami Mitake","Ordinary Days (Early Sounds Ver. by Hideki Higuchi)",
35213,"Konzert im Versteck: Kakurega no Ensoukai ~Atelier Ryza Special Arrange CD~","Kazuki Yanagawa","Clear Silver Sound (Traditional Orchestra Ver. by Ryo Furukawa)",
35214,"Konzert im Versteck: Kakurega no Ensoukai ~Atelier Ryza Special Arrange CD~","Kazuki Yanagawa","Solramimi (Toybox Ver. by Kazuki Yanagawa)",
35215,"Konzert im Versteck: Kakurega no Ensoukai ~Atelier Ryza Special Arrange CD~","Shin-ichiro Nakamura","Pixie Forest (Another Ver.)",
35216,"Konzert im Versteck: Kakurega no Ensoukai ~Atelier Ryza Special Arrange CD~","Kazuki Yanagawa","Days of Ocean Colors (Acoustic Ver. by Kazuki Yanagawa)",
35217,"Konzert im Versteck: Kakurega no Ensoukai ~Atelier Ryza Special Arrange CD~","Shin-ichiro Nakamura","MEDIOCRIS (Another Ver.)",991
35218,"Konzert im Versteck: Kakurega no Ensoukai ~Atelier Ryza Special Arrange CD~","Kosuke Mizukami","Rainbow Summer (Pop Drum 'n' Bass Ver. by Dani)",
35219,"Konzert im Versteck: Kakurega no Ensoukai ~Atelier Ryza Special Arrange CD~","Asami Mitake","Secret Hideout (Classical Rock Ver. by Dani)",
3522,"Ratchet & Clank: Up Your Arsenal","David Bergeaud, Niels Bye Nielsen","Arena Boss",
35220,"Konzert im Versteck: Kakurega no Ensoukai ~Atelier Ryza Special Arrange CD~","Kazuki Yanagawa","Prospect",
35221,"Konzert im Versteck: Kakurega no Ensoukai ~Atelier Ryza Special Arrange CD~","Shin-ichiro Nakamura","Unending Road (Deep Analog Ver. by Ryudai Abe)",
35222,"Konzert im Versteck: Kakurega no Ensoukai ~Atelier Ryza Special Arrange CD~","Kosuke Mizukami","Hometown Island (Smooth Chill Ver. by Ryudai Abe)",991
35223,"Konzert im Versteck: Kakurega no Ensoukai ~Atelier Ryza Special Arrange CD~","Asami Mitake","To the Queen's Castle (Another Ver.)",
35224,"FINAL FANTASY XIV Orchestral Arrangement Album","Yoshitaka Suzuki, Shota Nakama","Ominous Prognisticks",
35225,"FINAL FANTASY XIV Orchestral Arrangement Album","Kenichi Kuroda","Heroes",
35226,"FINAL FANTASY XIV Orchestral Arrangement Album","Sachiko Miyano","Ultima",
35228,"FINAL FANTASY XIV Orchestral Arrangement Album","Kenichi Kuroda","Revenge Twofold",
35229,"FINAL FANTASY XIV Orchestral Arrangement Album","Kenichi Kuroda","Painted Foothills",
3523,"Ratchet & Clank: Up Your Arsenal","David Bergeaud, Niels Bye Nielsen","Insomniac Museum",
35230,"FINAL FANTASY XIV Orchestral Arrangement Album","Sachiko Miyano","Serenity",
35232,"FINAL FANTASY XIV Orchestral Arrangement Album Vol. 2","Masayoshi Soken","The Worm's Tail",
35233,"FINAL FANTASY XIV Orchestral Arrangement Album Vol. 2","Masayoshi Soken","The Open Box",
35235,"FINAL FANTASY XIV Orchestral Arrangement Album Vol. 2","Masayoshi Soken","Crystal Tower Medley",
35236,"FINAL FANTASY XIV Orchestral Arrangement Album Vol. 2","Masayoshi Soken","Triumph",
35237,"FINAL FANTASY XIV Orchestral Arrangement Album Vol. 2","Masayoshi Soken","From the Heavens",
35238,"FINAL FANTASY XIV Orchestral Arrangement Album Vol. 2","Masayoshi Soken","Songs of Salt and Suffereing",991
35239,"FINAL FANTASY XIV Orchestral Arrangement Album Vol. 2","Masayoshi Soken","Painted Red",
3524,"Ratchet & Clank: Up Your Arsenal","David Bergeaud, Niels Bye Nielsen","Secret Agent Clank",
35240,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","Luis Vasquez","Gerudo Valley",
35242,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","Richard MacKay","Boss Battle",
35243,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","White Fox","Requiem of Spirit",
35245,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","J64","Fire Temple",1018
35246,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","Soundyg","Ganondorf Battle",
3525,"Ratchet & Clank: Up Your Arsenal","David Bergeaud, Niels Bye Nielsen","Underwater Tyhrranoid Base",
35250,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","GuitarSVD, Gamer of the Winds","Title Theme",
35251,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","BadMojo41","Hyrule Castle Courtyard",991
35252,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","RichGC, Dacian Grada, PrjzCalavera, Kain White, Gamer of the Winds, Terminated Weasel, Chromatic Apparatus, Earth Kid, Torby Brand, GuitarSVD","Clock Town Day 1",991
35254,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","StyrofoamShotgun","Termina Field",991
35256,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","Tibonev","Great Bay Coast",
35257,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","Myrddin Triguel","Deku Tree",991
35258,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","Kain White, PrjzCalavera","Kaepora Gaebora",
35259,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","RebeccaETripp, Gabriel Tripp","Water Temple",991
3526,"Ratchet & Clank: Up Your Arsenal","David Bergeaud, Niels Bye Nielsen","Florana",
35260,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","TheChargingRhino, Luis Vasquez, Kenny Jr., LiamGiiV, DonoDeluxe, R-Man","Ganon's Tower",
35262,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","Zmand97","Inside the Great Deku Tree",
35263,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","Fredrik Häthén, Sean Schafianski, Gamer of the Winds, Diana Dunn, Phoenix Down RPG, Bassoonify","Lost Woods",991
35264,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","SlashBib","Majora's Theme",
35265,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","Kinode, Amenemone, Jorito, Terminated Weasel, Piano Game Knight, John Paul Hayward, Subversiveasset, Lia Kapp","Prelude of Light",
35266,"The Legend of Zelda: Ocarina of Time","Evan Wardell","Bolero of Bolero of Fire",
"35268","Invalid song","Invalid song","Invalid song",
3527,"Ratchet & Clank: Up Your Arsenal","David Bergeaud, Niels Bye Nielsen","Control Room",
"35271","Invalid song","Invalid song","Invalid song",
35272,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","Hugo Junstrand","Hyrule Field",
35273,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","The Plasmas","Spirit Temple",
35274,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","Paper Coelacanth","Potion Shop",
35276,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","Crystal Wave Machine","Serenade of Water",
35278,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","Dacian Grada, TSori, Dewey Newt, Dannymusic, Flake, Yuki K","Shop Theme",991
35279,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","ImAFutureGuitarHero","Deku Palace",
3528,"Ratchet & Clank: Up Your Arsenal","David Bergeaud, Niels Bye Nielsen","Veldin",
35280,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","Ro Panuganti","Battle",
35283,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","DS Music","Lon Lon Ranch",
35285,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","XenoKeyz, John Montoya","Inside a House",991
35289,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","Danilo Ciaffi, Hashel","Zelda's Lullaby",991
"3529","Invalid song","Invalid song","Invalid song",
35290,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","Metatron","Astral Observatory",991
35291,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","Pablo Enver","Elegy of Emptiness",
35293,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","Rexy","Milk Bar",
35296,"Sunrise & Moonfall: An Ocarina of Time & Majora's Mask Tribute Album","Gamer of the Winds","Goron Lullaby",
35298,"SQUARE ENIX ACOUSTIC ARRANGEMENTS","Shingo Nishimura","Opening arrange from \"Romancing SaGa (1992)\"",
35299,"CHRONO CROSS Orchestral Arrangement","Tokyo Philharmonic Orchestra, Kosuke Yamashita","Radical Dreamers -Le Trésor Interdit-",
353,"Suikoden II","Miki Higashino","Gothic Neclord",
3530,"Ratchet & Clank: Up Your Arsenal","David Bergeaud, Niels Bye Nielsen","Biobliterator",
35300,"FAST Racing NEO","bjulin, Martin Schioeler, Manfred Linzner","Mueller Pacific",
35301,"FAST Racing NEO","bjulin, Martin Schioeler, Manfred Linzner","Sunahara Desert",
35302,"FAST Racing NEO","bjulin, Martin Schioeler, Manfred Linzner","Sunahara Plains",
35304,"Little Busters!","PMMK","Just One Magic Word",
35305,"Little Busters!","Shinji Orito, Manack","Gather the Light",
35306,"Fire Emblem Warriors","Yosuke Kinoshita, Kosuke Mizukami, Shin-ichiro Nakamura","No Justice (Hoshidan Fire)",
35307,"Fire Emblem Warriors","Yosuke Kinoshita, Kosuke Mizukami, Shin-ichiro Nakamura","Ahead on the Path",
35309,"Rivals of Aether","flashygoodness","Elusive Master of Toxin",
35310,"Yooka-Laylee","Grant Kirkhope","World 4 Theme",
35311,"Fighting EX Layer","Shinji Hosoe","Raven Cave",
35315,"The Legend of Zelda: Breath of the Wild","Yasuaki Iwata","Mini-Game: Bird-Man Research Study",
35316,"The Legend of Zelda: Breath of the Wild","Yasuaki Iwata","Reunion: Urbosa",
35317,"The Legend of Zelda: Breath of the Wild","Yasuaki Iwata","Korok Forest",
35318,"Side Pocket","Emi Shimizu","Ace In The Hole",
35319,"Side Pocket","Emi Shimizu","Play'n It Cool!",
35320,"Super Mario Odyssey","Naoto Kubo","Tostarena Town",
35321,"Super Mario Odyssey","Shiho Fujii","Mount Volbono",
35322,"Tangledeep","DaMonz","Prepare to Learn",
35323,"Mega Man X4","timaeus222","Mind Flip~",
35324,"Seiken Densetsu 3: Songs of Light and Darkness","Juan Medrano, John Revoredo","Melting the Frozen Path",
35325,"Seiken Densetsu 3: Songs of Light and Darkness","Juan Medrano","In a Thousand Years",
35326,"Seiken Densetsu 3: Songs of Light and Darkness","Meteo Xavier, Jeremy Robson","Hortus Conclusus",
35327,"Seiken Densetsu 3: Songs of Light and Darkness","Archangel","The Fairytale Fair",
35328,"The Legend of Zelda: Skyward Sword","MrHassanSan","Sword of Storms",
35329,"XGIII: Extreme G Racing","Synesthesics","Hypersonic",
3533,"Ratchet & Clank: Up Your Arsenal","David Bergeaud, Niels Bye Nielsen","Starship Phoenix",
35330,"Pokémon Diamond/Pearl/Platinum","Hyli","A Snowy Wonderland",
35331,"Arcadia Legends","Daniel James Gagnon","Staff Roll (WIP 3)",
35333,"Arcadia Legends","GlacialSpoon","Nervousness Is Just Bravery Disguised",
35334,"Arcadia Legends","lacifer","The Last Battle (WIP 1)",
35335,"Mega Man X5","Sir_NutS, Usa","Firefly",
35336,"Paths Less Travelled: Terranigma","rebrained","Walking Amidst Future",
35337,"Uncharted 4: A Thief's End","Radiowar","Some Distance",
35338,"Undertale","SpaceGhost","The King of All Monsters",
3534,"Ratchet & Clank: Up Your Arsenal","David Bergeaud, Niels Bye Nielsen","Command Center",
35340,"Chronopolis: Music Inspired by Chrono Cross","Avaris","Jupiter Jellie",
35341,"Chronopolis: Music Inspired by Chrono Cross","Eino Keskitalo","Liskojytä",
35342,"Chronopolis: Music Inspired by Chrono Cross","prophetik music","Climb Terra Tower, This High",
35343,"Monster Sanctuary","Steven Melin","Alchemist Battle",
35345,"Ys IX: Monstrum Nox","Falcom Sound Team jdk","Monstrum Spectrum",
35346,"Ys IX: Monstrum Nox","Falcom Sound Team jdk","Heart Beat Shaker",
35347,"Ys IX: Monstrum Nox","Falcom Sound Team jdk","Marionette, Marionette",
35348,"Ys IX: Monstrum Nox","Falcom Sound Team jdk","Desert After Tears",
35349,"Ys IX: Monstrum Nox","Falcom Sound Team jdk","The Cave of Groan",
